1784765262.133892234 62.51 400682388 0
1784765263.163592620 89.79 480118176 0
1784765264.194161727 92.22 563584669 0
1784765265.228521569 57.03 643205384 0
1784765266.260115443 58.37 722087138 0
1784765267.289235724 88.38 801205468 0
1784765268.320415035 89.32 881107098 0
1784765269.351002674 90.38 965094820 0
1784765270.382109912 91.14 1044876170 0
1784765271.410353456 91.48 1127032765 0
1784765272.440565743 91.35 1206350043 0
1784765273.470462982 92.68 1291953633 0
1784765274.501160250 92.33 1376079761 0
1784765275.531920854 92.53 1456388504 0
1784765276.561862148 92.38 1535354925 0
1784765277.591197860 94.17 1622655769 0
1784765278.621089756 92.93 1702760483 0
1784765279.651122975 94.03 1786777897 0
1784765280.682563439 93.36 1865741221 0
1784765281.712640880 93.50 1945360471 0
1784765282.743996543 93.76 2025040783 0
1784765283.771683139 93.88 2104216361 0
1784765284.803887064 93.88 2183804301 0
1784765285.833717427 94.17 2263478236 0
1784765286.867740846 94.30 2342908851 0
1784765287.898151391 94.47 2423365002 0
1784765288.929917654 94.42 2503310636 0
1784765289.958720823 94.70 2599519176 0
1784765290.986395038 95.40 2690871874 0
1784765292.015217983 100.30 2771008309 0
1784765293.046017832 95.32 2849790764 0
1784765294.077556799 95.30 2929863238 0
1784765295.108137777 95.33 3009104745 0
1784765296.137775299 95.34 3097092642 0
1784765297.167718830 95.74 3189939098 0
1784765298.196158417 98.09 3279873595 0
1784765299.225420576 95.85 3365611974 0
1784765300.255647027 97.13 3447898292 0
1784765301.286493207 96.90 3530614854 0
1784765302.318116460 96.35 3610952832 0
1784765303.348912821 97.69 3696259319 0
1784765304.381164918 96.50 3779230110 0
1784765305.413615875 97.27 3860382148 0
1784765306.443743444 96.80 3938909017 0
1784765307.475507490 96.71 4017721286 0
1784765308.507875881 98.40 4105328343 0
1784765309.541690666 96.92 4188926895 0
1784765310.572916285 97.88 4269604928 0
1784765311.603337595 97.28 4348154607 0
1784765312.633481063 97.16 4428303172 0
1784765313.664292240 97.21 4507683237 0
1784765314.695181136 97.24 4587701743 0
1784765315.725498941 97.21 4666742318 0
1784765316.755027810 97.40 4746625089 0
1784765317.784822299 97.57 4825603976 0
1784765318.816511841 97.61 4906506149 0
1784765319.846995373 97.74 4985951488 0
1784765320.876720084 97.72 5081248562 0
1784765321.906496615 98.46 5172749262 0
1784765322.937638949 102.52 5252496038 0
1784765323.967233002 98.29 5331721631 0
1784765324.997447995 98.27 5411399533 0
1784765326.027375461 98.21 5490924336 0
1784765327.057142039 98.23 5571352901 0
